model,epoch,lr,seconds,train_precision,train_recall,train_f1,train_iou,train_dice,train_accuracy,train_loss,val_precision,val_recall,val_f1,val_iou,val_dice,val_accuracy,val_loss
unet,1,0.0002924788693712105,88.3322651386261,0.3368334434148317,0.7792305508844583,0.4703509610408855,0.3074894986783558,0.47035100318461315,0.9239322683784397,0.7087640380591489,0.5483750371581497,0.8161641576724652,0.6559929083557037,0.48808743939880983,0.6559929564300309,0.964077234268187,0.6270897043868899
unet,2,0.000292140676936283,88.74054765701294,0.5798408501444283,0.8167085018516914,0.6781871581518231,0.5130735684795561,0.6781872067134567,0.9663351466146746,0.6096596132838324,0.4411529366964463,0.934598198750938,0.5993826927236712,0.42794184522919443,0.5993827362913463,0.9475706517696366,0.6009321499150246
unet,3,0.0002915776023170016,88.71766209602356,0.6476792652347265,0.8323831744431323,0.728506138577655,0.572952994979881,0.7285061877989678,0.9730372482471249,0.581520461868704,0.6864470248738131,0.8862096931115616,0.7736411406400348,0.6308440755019754,0.7736411898333089,0.9782370179891571,0.5459518380230293
unet,4,0.00029079051373361676,88.82286286354065,0.6308610585576735,0.8264879752894039,0.7155445004449744,0.5570800834626135,0.715544549544024,0.9715011961004705,0.4406086656735854,0.7293457514745124,0.8481724750627124,0.7842837459296086,0.645120787924863,0.7842837956459249,0.9804197698831543,0.27935480632459075
unet,5,0.00028978062481967474,88.37104439735413,0.6833882452082012,0.8479755077809642,0.7568371071457782,0.6087996923065443,0.7568371565682054,0.9763603767652188,0.32395793236373516,0.5842554175540949,0.9222233111337087,0.7153289584479205,0.5568188347321426,0.7153290059314392,0.9691966772079452,0.3006724272036081
unet,6,0.00028854949275068263,88.81515550613403,0.7186035086993093,0.8538466594167571,0.7804090441387189,0.6398941561318412,0.7804090937688496,0.9791457358371003,0.29201611777704756,0.6665183094475345,0.881111101642284,0.758937042352621,0.6115218544740263,0.7589370913913132,0.976510196924208,0.32430619347701395
unet,7,0.0002870990158430566,88.74916076660156,0.7308485004213632,0.8638923091999827,0.7918206586350997,0.6553834465781077,0.7918207082870985,0.9802912229902286,0.26976515598846285,0.6598939254495083,0.9017881110746242,0.7621070672745514,0.6156486768536202,0.7621071160749618,0.9763737916946396,0.24809007654062043
unet,8,0.0002854314306270556,88.5659396648407,0.7609477568154293,0.8688459427071371,0.8113251766141948,0.6825460120891623,0.811325226395048,0.9824526390332852,0.2467128200100714,0.6468815844558448,0.9321758440602622,0.7637560710835318,0.6178037614329428,0.7637561194513893,0.9757993072271332,0.23791432001269186
unet,9,0.0002835493083982136,88.96151518821716,0.7637135726248268,0.8735177773696321,0.8149335055938701,0.6876690830805686,0.8149335553689699,0.9828156867723784,0.23773410680253854,0.6548615769622758,0.9133693952421817,0.7628091715802889,0.6165655553611216,0.7628092202216794,0.9761629551649078,0.22941572275522049
unet,10,0.00028145555125258856,88.3649525642395,0.7681859625992978,0.8825264045101632,0.8213961051073609,0.6969230231682237,0.8213961548674618,0.9833440266298441,0.23165020797129596,0.8092341054315472,0.8692375867637288,0.838163267566413,0.7214123380067637,0.8381633175025254,0.9859132468700393,0.21299931401154026
unet,11,0.0002791533876119405,88.15692090988159,0.7727428383458085,0.8822584921686019,0.8238771505848828,0.7005027031380433,0.8238772003659415,0.9836307139878859,0.2230342615976553,0.8127434382903056,0.8366455181111727,0.8245212400079548,0.7014344734458768,0.8245212899974661,0.98505526781082,0.22767599056459176
unet,12,0.0002766463672457392,88.07373380661011,0.7828025558913351,0.8834222153703895,0.8300742355375645,0.7095102492103676,0.830074285355229,0.9843228308002598,0.2210492811730822,0.8408695764209249,0.8342632874427848,0.837553355188607,0.7205091476251281,0.8375534051878413,0.9864192008972152,0.2145915277765198
unet,13,0.00027393835579767685,88.71327328681946,0.7873010626214041,0.8873892183222838,0.834354197640075,0.7157871468621065,0.8343542474614802,0.9847181170174243,0.21454737398857146,0.8545135035478544,0.8434559495047756,0.8489486719050348,0.7375420522588839,0.8489487219029268,0.9874040931463226,0.21796769333246857
unet,14,0.00027103352882512573,88.62943959236145,0.795166154555221,0.8955254433169146,0.8423670903037993,0.727663466827023,0.8423671401276185,0.9854591262474486,0.204190751502102,0.8238349489364651,0.8847680689479522,0.8532149441525946,0.7440060601518219,0.8532149940890156,0.9872245341539367,0.18628194980803414
unet,15,0.00026793636536073155,88.34473276138306,0.7935839924569371,0.8982006231571652,0.8426576147351384,0.7280971573651841,0.8426576645439404,0.9854732170533596,0.19905599005562202,0.767325995399448,0.9037591592845245,0.8299730903083257,0.7093624670781982,0.8299731399750537,0.9844607412815078,0.1865791303698927
unet,16,0.00026465164100606943,88.47758841514587,0.7992401393415947,0.8959463270796123,0.8448347591727836,0.7313541090050215,0.8448348090100619,0.9857333772637868,0.19376296457688041,0.8208508997529668,0.8934962865749675,0.8556343707137304,0.7476932512165309,0.8556344206239603,0.9873470366001114,0.17924093745276082
unet,17,0.0002611844205680127,88.67589259147644,0.7999168250877491,0.9000380576930471,0.847029001191854,0.7346490835407349,0.8470290510184137,0.985898703671573,0.19174074568586905,0.81069631991563,0.8955585903045841,0.8510170508862597,0.7406699449812643,0.8510171007625877,0.986841201782225,0.1817327405767628
unet,18,0.00025754005024916773,88.48331332206726,0.8071468353197155,0.8954002504785171,0.8489861362395915,0.7375986072942712,0.8489861861052415,0.9861919510230587,0.1929609829021011,0.8023337132406071,0.8966305763513664,0.8468652364183209,0.7344027338495441,0.8468652862643056,0.9863919168710693,0.18190920671048616
unet,19,0.00025372414940441694,88.67874264717102,0.807649635628897,0.9014610013943922,0.8519806628538201,0.7421310095837259,0.8519807127031792,0.9864241096410856,0.19197090232975028,0.7015107999161295,0.9327773493147338,0.8007808717579421,0.6677519851185207,0.8007809207567109,0.9805231243371948,0.20378305325399992
unet,20,0.0002497426018762809,87.90365672111511,0.8089944795805863,0.9028639091662046,0.8533554883531568,0.7442198228257354,0.8533555382028132,0.9865336128834925,0.18391760761687387,0.7958345692259238,0.9117353178035289,0.8498515310104439,0.7389060112402989,0.8498515807801066,0.9864801913499817,0.1800797114216266
unet,21,0.00024560154692245976,88.11789798736572,0.8142195293564156,0.9061470223758653,0.8577271610603264,0.750895249467121,0.8577272109175618,0.9869591187895012,0.17725848242159137,0.7710988156935952,0.9223156318929546,0.8399555707867783,0.7240719709957109,0.8399556203880915,0.9852501451969131,0.17763378032000787
unet,22,0.00024130736974954257,88.61578679084778,0.8164419617324908,0.9085035342961244,0.8600160022314399,0.7544106683826509,0.8600160520890175,0.9871882963716312,0.17807376780390238,0.7961638738141541,0.9019333387305148,0.8457545225246693,0.7327337428041425,0.8457545723306967,0.9861940443515762,0.17969190745461106
unet,23,0.00023686669166748177,88.8312406539917,0.8154120007020386,0.9107789038804455,0.860461033847169,0.7550958298855651,0.8604610836945565,0.987182917219869,0.17334502171306462,0.8236490112369297,0.90578204915154,0.862765175356557,0.7586518143790973,0.8627652252437974,0.9879074096679672,0.1725089810557563
unet,24,0.00023228635988001325,88.80502247810364,0.8178090729363333,0.91154186859916,0.8621352086385312,0.7576781554447258,0.8621352584916424,0.9873547521869785,0.1718097204248306,0.8496661972456637,0.8689375442961795,0.8591937723632099,0.7531461866134456,0.8591938223569353,0.9880479276180252,0.1813459512423492
unet,25,0.00022757343692676412,89.01801228523254,0.8191293952166905,0.9132304515070417,0.8636241086630526,0.7599810969118677,0.8636241585155211,0.9874870557463569,0.17017963984379483,0.8287372300161471,0.9036881433158739,0.8645913145684865,0.7614803493854588,0.8645913644749116,0.9881210476160034,0.17019232447594845
unet,26,0.00022273518979332884,88.45089840888977,0.8226044962783453,0.9104830327816582,0.864315714904229,0.7610528859766603,0.8643157647756716,0.9875770440262353,0.17160377781733535,0.8397972039906183,0.8771342073978443,0.8580596838152791,0.7514050946296061,0.858059733791646,0.9878219366073593,0.1828794009070407
unet,27,0.00021777907870610408,88.78080463409424,0.8197172921424967,0.9137753443364341,0.8641945075668255,0.7608649554067125,0.8641945574196214,0.9875389313429926,0.16636919489789628,0.8211579623496345,0.89608091275401,0.8569849474480656,0.7497583105805373,0.856984997352899,0.9874489605426773,0.18234879646377067
unet,28,0.00021271274562916013,88.67849349975586,0.828270390047969,0.9175134371525111,0.8706108477962783,0.7708688669530431,0.8706108976656189,0.9881583353106893,0.1594210730449642,0.8392938998193125,0.8952390184456559,0.8663641904185284,0.7642351019754677,0.8663642403665255,0.9884099513292297,0.1692434234745548
unet,29,0.00020754400248088658,88.56725811958313,0.8272462323564407,0.9160790894789725,0.8693993282265627,0.7689712540872137,0.8693993780967364,0.9880513051922399,0.1600640424675036,0.7774038767338157,0.9157026248922007,0.8409048430179946,0.7254839463794156,0.8409048926843964,0.9854591935873016,0.17220615136696438
unet,30,0.00020228081908858005,88.3268027305603,0.8313587854983333,0.9140701579149829,0.8707546825947038,0.771094426985387,0.8707547324824249,0.9882337977377214,0.15964403525622708,0.8587251235578023,0.8853848426356836,0.8718511785760054,0.7728158294715253,0.8718512285643354,0.9890773445367798,0.1667464963486509
unet,31,0.00019693131089954836,88.65929794311523,0.8315921756205417,0.9212467390593307,0.8741265724937031,0.7763986960926674,0.8741266223628954,0.9884909490521032,0.1561248114227914,0.8577541737050907,0.865268859355684,0.8614950794896873,0.7566898937392247,0.8614951294887486,0.9883241802453979,0.1852683412238889
unet,32,0.0001915037264676789,88.48479413986206,0.8317799987859856,0.9211458883845398,0.8741849131450783,0.7764907505200327,0.8741849630151245,0.9884953509555772,0.15357789380863057,0.8031723580458585,0.9222510073614826,0.8586025762873445,0.7522381298962267,0.858602626049208,0.9872525781393036,0.1660521808762212
unet,33,0.00018600643473476645,88.59295678138733,0.8330901648513642,0.9219054037679738,0.8752503935313268,0.7781736283156303,0.8752504434032722,0.9886216088627159,0.15402973328450215,0.7747620844486202,0.9339168005317344,0.846927168229756,0.7344958886091439,0.8469272177959682,0.9858327955007538,0.16539995617500836
unet,34,0.0001804479121262115,88.63969230651855,0.8338882125289655,0.9225019803500404,0.8759596663308581,0.7792956612240418,0.8759597162035861,0.9886702462528526,0.15227467122767643,0.8568298429820261,0.8899156614355987,0.8730593562413275,0.7747164411724736,0.8730594062234011,0.9891400039195999,0.15842208609572594
unet,35,0.00017483672948098668,88.27031993865967,0.8385677130662297,0.921605888209347,0.8781280409587117,0.782734716578068,0.8781280908474317,0.9889004203710661,0.14720832279443824,0.7804400697326029,0.9318271556541873,0.8494412520232015,0.7382859325973734,0.8494413016323676,0.9861378073692306,0.16558423857770777
unet,36,0.0001691815388360243,87.62536025047302,0.8372045758905581,0.9232914338887674,0.8781431654843277,0.7827587508420673,0.8781432153647705,0.9888863445667736,0.14916227284826736,0.8540162215462017,0.897381925299691,0.8751621426006057,0.7780341190428892,0.8751621925699636,0.9892561733722671,0.14967321732247285
unet,37,0.0001634910600854025,86.99961614608765,0.8402860056340161,0.9234594727745915,0.8799115714215406,0.7855733869319533,0.8799116213103494,0.9890790146388362,0.1449892595899553,0.8519633541559362,0.8928053011999961,0.8719062588479007,0.7729023889043202,0.8719063088205158,0.9889912307262405,0.16067444872317083
unet,38,0.00015777406753490062,87.6235466003418,0.8392529552763384,0.9237335806016237,0.8794691027499889,0.7848683101437528,0.8794691526351766,0.9890195503663478,0.14686956343141624,0.8460604324164533,0.9101292916724931,0.8769261403353971,0.7808268545402187,0.8769261902688635,0.9892791360616668,0.15153374276287934
unet,39,0.00015203937637265562,89.17355060577393,0.8432619843608941,0.9247871534597969,0.8821449464826039,0.7891408040548035,0.8821449963762955,0.9892748436231289,0.14179757917116742,0.8692913011106991,0.8950771020371323,0.8819957250835818,0.7889020053841367,0.8819957750729149,0.9899488538503631,0.15699583698290098
unet,40,0.000146295829076781,88.3249294757843,0.8448021291578373,0.9257569267398003,0.8834287407877087,0.7911978952275779,0.8834287906831797,0.9893975632913994,0.14382567261816578,0.8365575501858875,0.9118340299999533,0.872575236953548,0.773954372910041,0.8725752868608747,0.9888238906860336,0.1621908566156378
unet,41,0.00014055228178090642,88.33634376525879,0.8418769943580122,0.9272768355784251,0.8825156726782057,0.7897343527595383,0.882515722561698,0.9892755058374295,0.14084455946138588,0.8414273306737443,0.9133203942238127,0.875901061631462,0.7792028980238527,0.8759011115475448,0.989139243960379,0.15213609175683018
unet,42,0.00013481759061866142,89.15225863456726,0.841658780366995,0.9268988054925295,0.8822245656921506,0.7892682446488285,0.8822246155760001,0.989258783319023,0.14138681585416513,0.8432474497076092,0.90226675870333,0.87175927411924,0.7726714190103039,0.8717593240620897,0.9888599216938003,0.14807882197608535
unet,43,0.00012910059806815952,88.88663625717163,0.8480977538841776,0.9280999231330069,0.8862970896304255,0.79581113687196,0.8862971395289891,0.9896693754731937,0.13550018809652062,0.8354112536196282,0.9174517482000677,0.8745115511914939,0.7770063218089848,0.8745116010819767,0.9889504313468918,0.14841491550673425
unet,44,0.00012341011931753774,88.77096891403198,0.8460550351956668,0.9293371515010863,0.8857426973334503,0.7949176413402552,0.8857427472234265,0.9896126007765864,0.13724093719312314,0.8337627156375782,0.9149455946663841,0.8724696686705868,0.7737882812785989,0.8724697185628373,0.988775104284285,0.15828002746474112
unet,45,0.00011775492867257535,88.73009896278381,0.847168839879057,0.9323849783165422,0.8877365190507979,0.7981351756634132,0.8877365689361426,0.9897684654493007,0.1341204636044842,0.8440922175971597,0.9104943137513578,0.8760367264548371,0.7794176517308716,0.8760367763832376,0.989186361432074,0.14682507721502702
unet,46,0.00011214374602735053,88.65946435928345,0.8483277923646872,0.9315186153328207,0.8879789656852874,0.7985272112792435,0.8879790155760533,0.9897987044259401,0.13135689431108177,0.8556850946554614,0.9090974296479983,0.8815829320015127,0.7882417450132405,0.8815829819557246,0.9897509068250641,0.1435075271416224
unet,47,0.00010658522341879553,88.52572250366211,0.8509010250838281,0.9326976727007373,0.8899236832634582,0.8016780105480832,0.8899237331582985,0.9899855624423936,0.12801413888195426,0.8376167628239427,0.9210117787085277,0.8773369048877904,0.7814784306896123,0.8773369547753673,0.9891922175884231,0.14381120469738562
unet,48,0.00010108793168588311,88.35633039474487,0.8495632235466221,0.9341344023474792,0.8898438592629997,0.801548463756804,0.8898439091505976,0.9899666046828364,0.12992659802522427,0.8293469432518901,0.9263727741819696,0.8751788536538885,0.7780605344488553,0.8751789035012022,0.9889107793569549,0.1381291316094604
unet,49,9.566034725401367e-05,88.16330766677856,0.85304743651585,0.9327741644836622,0.8911310792288543,0.8036397743128878,0.8911311291291981,0.9901164001293394,0.12547739454704662,0.8429384602993644,0.9179303958287734,0.8788374987577282,0.7838628091961216,0.8788375486670535,0.9893783181905731,0.15099117299092768
unet,50,9.031083906498196e-05,88.31799268722534,0.8507838424112634,0.9356570053280343,0.8912042272422994,0.8037587616429499,0.8912042771294405,0.990089898698785,0.12518792389381908,0.8448844236175427,0.9163204638194619,0.8791536390658293,0.7843659566371225,0.8791536889835823,0.9894284158945068,0.13900922467047394
unet,51,8.504765567267548e-05,88.38879156112671,0.8524269263139592,0.9338000285058656,0.8912599167539023,0.8038493603927583,0.8912599666501348,0.9901087428746596,0.12398630860058873,0.8174049306454503,0.9320263554462526,0.8709606383995001,0.7714175043069601,0.870960688184873,0.98841020464897,0.1593554486266413
